Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_scaled,NO2(GT)_scaled,NOx(GT)_scaled,C6H6(GT)_scaled,pollution_score,hour,hour_weight,contextual_pollution_score,multi_pollutant_exposure,risk_level,exposure_trend,rising_exposure,high_exposure_flag,persistent_high_exposure,dominant_pollutant,alert,recommendation
2005-02-19 11:00:00,2.1,1153.0,275.0,6.9,853.0,407.0,696.0,217.0,1027.0,1370.0,4.2,54.0,0.4483,0.1694915254237288,0.6360946745562129,0.2742044685172647,0.1069182389937107,0.2998058911942302,11,1.0,0.2998058911942302,1.7978781572262093,Very High,0.21394973050304045,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-19 12:00:00,2.3,1122.0,275.0,6.4,831.0,393.0,722.0,210.0,982.0,1317.0,7.4,43.8,0.4538,0.18644067796610167,0.6153846153846153,0.26472579553148273,0.09905660377358491,0.295771126873572,12,1.0,0.295771126873572,1.9725021577715274,Very High,0.17462400054531813,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-19 13:00:00,1.2,992.0,275.0,3.5,685.0,166.0,890.0,126.0,902.0,818.0,11.2,34.5,0.4586,0.09322033898305083,0.36686390532544383,0.11103588354773188,0.05345911949685535,0.15813287281258023,13,1.0,0.15813287281258023,1.887942681226193,Very High,-0.08455947654533436,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-19 14:00:00,1.2,1018.0,275.0,3.7,693.0,157.0,868.0,118.0,937.0,683.0,13.8,32.4,0.5084,0.09322033898305083,0.3431952662721894,0.10494245091401488,0.05660377358490566,0.15132128570844744,14,1.0,0.15132128570844744,1.686663744342034,Very High,-0.201278936884159,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-19 15:00:00,1.1,981.0,275.0,2.9,649.0,141.0,924.0,114.0,901.0,573.0,12.4,34.9,0.5002,0.0847457627118644,0.33136094674556216,0.0941096817874069,0.0440251572327044,0.14059641739334247,15,1.0,0.14059641739334247,1.4040060450609844,High,-0.28265769928104967,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-19 16:00:00,1.1,988.0,275.0,3.4,679.0,144.0,905.0,117.0,911.0,595.0,12.8,31.9,0.4684,0.0847457627118644,0.34023668639053256,0.0961408259986459,0.051886792452830184,0.14489546540141998,16,1.0,0.14489546540141998,1.1905230593835923,High,-0.2134829856773921,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-19 17:00:00,1.4,1059.0,275.0,5.3,777.0,191.0,797.0,140.0,969.0,774.0,13.5,29.1,0.4486,0.11016949152542371,0.4082840236686391,0.1279620853080569,0.08176100628930817,0.18346457595966273,17,1.4,0.2568504063435278,1.1475675745328897,High,-0.04295548485070255,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-19 18:00:00,1.7,1110.0,275.0,7.3,870.0,255.0,708.0,168.0,1057.0,1059.0,11.6,33.3,0.454,0.13559322033898302,0.4911242603550296,0.17129316181448884,0.11320754716981132,0.22892383107803677,18,1.4,0.32049336350925145,1.1722898111685693,High,0.02472223663567963,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-19 19:00:00,2.5,1204.0,275.0,10.0,979.0,379.0,639.0,202.0,1147.0,1326.0,10.9,34.9,0.4568,0.20338983050847456,0.5917159763313609,0.25524712254570076,0.15566037735849056,0.30388979934350585,19,1.4,0.42544571908090817,1.4396026574368972,High,0.26731284626832785,True,False,False,NO2,MODERATE: Short-term pollution spike,Short-term pollution spike mainly caused by NO2. Monitor air quality and avoid prolonged exposure.
2005-02-19 20:00:00,2.7,1275.0,275.0,12.3,1061.0,427.0,593.0,211.0,1203.0,1494.0,10.4,37.3,0.4708,0.22033898305084745,0.6183431952662721,0.2877454299255247,0.1918238993710692,0.3309886310874173,20,1.4,0.46338408352238414,1.751665455250834,Very High,0.31206279781393675,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2005-02-19 21:00:00,3.1,1297.0,275.0,11.8,1044.0,509.0,600.0,231.0,1185.0,1559.0,9.7,39.7,0.4792,0.25423728813559326,0.6775147928994082,0.34326337169939064,0.1839622641509434,0.36825818042056635,21,1.4,0.5155614525887928,2.126630490446284,Very High,0.3749650351954501,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-19 22:00:00,2.8,1277.0,275.0,10.4,991.0,459.0,609.0,214.0,1141.0,1575.0,9.1,41.9,0.4857,0.22881355932203387,0.6272189349112426,0.3094109681787407,0.16194968553459121,0.3351914806760242,22,1.0,0.3351914806760242,2.3169265057208888,Very High,0.1902960152746047,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-19 23:00:00,1.9,1207.0,275.0,7.7,888.0,293.0,664.0,181.0,1062.0,1447.0,9.3,41.9,0.4927,0.15254237288135591,0.529585798816568,0.19702098849018282,0.11949685534591195,0.25131377976027686,23,1.0,0.25131377976027686,2.311389879137638,Very High,-0.0055366265832508255,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-20 00:00:00,1.9,1222.0,275.0,7.5,880.0,269.0,684.0,173.0,1083.0,1367.0,9.4,44.7,0.5279,0.15254237288135591,0.5059171597633135,0.18077183480027081,0.11635220125786164,0.2407054007568752,0,0.8,0.19256432060550016,2.1834608362338863,Very High,-0.12792904290375162,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-20 01:00:00,1.7,1141.0,275.0,6.1,816.0,244.0,745.0,169.0,1026.0,1230.0,8.5,45.8,0.5108,0.13559322033898302,0.4940828402366864,0.16384563303994584,0.09433962264150943,0.22402800894915484,1,0.8,0.1792224071593239,1.9372375243123021,Very High,-0.2462233119215842,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-20 02:00:00,2.2,1228.0,275.0,8.3,913.0,293.0,643.0,174.0,1124.0,1396.0,7.8,50.0,0.53,0.17796610169491525,0.5088757396449703,0.19702098849018282,0.1289308176100629,0.2556501760642754,2,0.8,0.20452014085142034,1.6783735816413383,Very High,-0.2588639426709638,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-20 03:00:00,1.6,1120.0,275.0,5.1,770.0,235.0,756.0,152.0,1012.0,1191.0,7.7,49.7,0.5242,0.1271186440677966,0.4437869822485207,0.15775220040622884,0.07861635220125786,0.20424365932427793,3,0.8,0.16339492745942236,1.326207056511968,High,-0.3521665251293704,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-20 04:00:00,1.5,1067.0,275.0,4.9,758.0,177.0,775.0,130.0,993.0,1009.0,8.2,46.9,0.5099,0.11864406779661016,0.378698224852071,0.11848341232227487,0.07547169811320756,0.174982969255211,4,0.8,0.1399863754041688,1.1310019512401124,High,-0.19520510527185553,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 05:00:00,0.8,947.0,275.0,1.9,580.0,81.0,978.0,72.0,894.0,572.0,8.4,48.6,0.5375,0.059322033898305086,0.20710059171597633,0.05348679756262695,0.028301886792452827,0.0886038348476329,5,0.8,0.07088306787810632,0.9505712393579419,Moderate,-0.18043071188217052,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 06:00:00,0.5,918.0,275.0,1.0,501.0,42.0,1148.0,40.0,881.0,420.0,8.0,54.7,0.5883,0.03389830508474576,0.11242603550295857,0.02708192281651997,0.014150943396226415,0.047876669784538646,6,1.0,0.047876669784538646,0.8058835885369804,Moderate,-0.14468765082096147,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 07:00:00,0.5,920.0,275.0,1.1,506.0,61.0,1142.0,56.0,905.0,453.0,7.8,55.7,0.5914,0.03389830508474576,0.15976331360946744,0.03994583615436696,0.015723270440251576,0.06324143305443264,7,1.3,0.08221386297076243,0.7088750443484189,Moderate,-0.09700854418856153,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 08:00:00,0.7,941.0,275.0,1.5,541.0,101.0,1065.0,81.0,919.0,520.0,8.0,53.8,0.5796,0.05084745762711864,0.23372781065088757,0.06702775897088693,0.022012578616352203,0.09484564541684966,8,1.3,0.12329933904190456,0.6276542425389031,Low,-0.08122080180951574,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 09:00:00,0.7,949.0,275.0,1.6,552.0,98.0,1035.0,81.0,919.0,531.0,8.8,50.7,0.5752,0.05084745762711864,0.23372781065088757,0.06499661475964792,0.02358490566037736,0.09465232477284494,9,1.3,0.12304802220469842,0.5873073372841792,Low,-0.04034690525472395,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 10:00:00,0.9,990.0,275.0,2.3,604.0,114.0,944.0,88.0,947.0,579.0,10.1,47.6,0.587,0.06779661016949153,0.25443786982248523,0.07582938388625592,0.03459119496855346,0.10982403547174344,10,1.3,0.14277124611326647,0.5900922079932769,Low,0.00278487070909772,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 11:00:00,1.0,996.0,275.0,2.5,620.0,118.0,928.0,94.0,946.0,570.0,10.6,45.8,0.5838,0.07627118644067796,0.27218934911242604,0.07853757616790791,0.03773584905660377,0.11811025706360763,11,1.0,0.11811025706360763,0.6373193971787781,Low,0.04722718918550117,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 12:00:00,1.1,1023.0,275.0,2.5,623.0,120.0,916.0,97.0,976.0,571.0,9.1,56.2,0.6515,0.0847457627118644,0.28106508875739644,0.07989167230873391,0.03773584905660377,0.12321008889141266,12,1.0,0.12321008889141266,0.7126528162856521,Moderate,0.07533341910687408,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 13:00:00,1.1,1037.0,275.0,2.8,636.0,151.0,891.0,112.0,1024.0,582.0,7.9,66.5,0.7124,0.0847457627118644,0.3254437869822485,0.10088016249153689,0.04245283018867924,0.14049528221974153,13,1.0,0.14049528221974153,0.7709342355346313,Moderate,0.058281419248979116,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 14:00:00,1.0,1017.0,275.0,2.4,613.0,131.0,919.0,104.0,1007.0,551.0,8.0,65.0,0.6991,0.07627118644067796,0.3017751479289941,0.0873392010832769,0.036163522012578615,0.12739264758778687,14,1.0,0.12739264758778687,0.7750275440805136,Moderate,0.0040933085458823015,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 15:00:00,1.1,1042.0,275.0,3.3,671.0,145.0,861.0,107.0,1038.0,634.0,8.4,61.0,0.6721,0.0847457627118644,0.31065088757396453,0.0968178740690589,0.05031446540880503,0.13735381230607618,15,1.0,0.13735381230607618,0.7893333341818913,Moderate,0.01430579010137778,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 16:00:00,1.3,1037.0,275.0,3.2,665.0,156.0,854.0,114.0,1013.0,633.0,8.6,57.3,0.6429,0.10169491525423728,0.33136094674556216,0.10426540284360189,0.04874213836477988,0.14916348964651815,16,1.0,0.14916348964651815,0.795725577715143,Moderate,0.006392243533251629,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 17:00:00,1.2,1009.0,275.0,2.8,640.0,151.0,915.0,115.0,996.0,613.0,8.4,56.3,0.6227,0.09322033898305083,0.334319526627219,0.10088016249153689,0.04245283018867924,0.14525659001234006,17,1.4,0.20335922601727607,0.8809745466688115,Moderate,0.08524896895366851,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 18:00:00,1.3,1033.0,275.0,3.4,675.0,173.0,853.0,127.0,1006.0,702.0,8.0,57.7,0.6222,0.10169491525423728,0.3698224852071006,0.11577522004062288,0.051886792452830184,0.1622852593787681,18,1.4,0.2271993631302753,0.9849638209076741,Moderate,0.10398927423886262,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 19:00:00,1.1,1016.0,275.0,2.9,647.0,154.0,906.0,119.0,997.0,649.0,7.1,62.6,0.6341,0.0847457627118644,0.34615384615384615,0.10291130670277589,0.0440251572327044,0.1464950484742557,19,1.4,0.20509306786395798,1.0495616065518907,Moderate,0.06459778564421659,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 20:00:00,1.5,1076.0,275.0,4.6,745.0,221.0,801.0,149.0,1040.0,841.0,7.4,59.3,0.6123,0.11864406779661016,0.4349112426035503,0.14827352742044686,0.07075471698113207,0.19554035624120875,20,1.4,0.2737564987376922,1.195925457701796,High,0.14636385114990524,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 21:00:00,1.4,1029.0,275.0,3.8,699.0,193.0,851.0,140.0,1001.0,795.0,7.7,56.9,0.5994,0.11016949152542371,0.4082840236686391,0.12931618144888288,0.05817610062893081,0.17908611886279377,21,1.4,0.25072056640791124,1.3092922118036308,High,0.11336675410183483,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 22:00:00,1.1,984.0,275.0,3.1,661.0,130.0,898.0,105.0,965.0,638.0,7.7,54.4,0.5753,0.0847457627118644,0.3047337278106509,0.08666215301286391,0.04716981132075472,0.13270666128358896,22,1.0,0.13270666128358896,1.2928353834407016,High,-0.016456828362929166,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-20 23:00:00,1.3,1003.0,275.0,3.7,694.0,156.0,876.0,116.0,976.0,663.0,7.7,53.0,0.5572,0.10169491525423728,0.33727810650887574,0.10426540284360189,0.05660377358490566,0.15221510663137172,23,1.0,0.15221510663137172,1.2416912640547972,High,-0.05114411938590435,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-21 00:00:00,1.4,1009.0,275.0,3.3,671.0,148.0,877.0,112.0,1010.0,610.0,6.7,62.8,0.6188,0.11016949152542371,0.3254437869822485,0.09884901828029789,0.05031446540880503,0.1491869418550247,0,0.8,0.11934955348401977,1.133841454408542,High,-0.10784980964625523,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-21 01:00:00,1.1,946.0,275.0,2.1,588.0,93.0,1005.0,80.0,948.0,480.0,6.6,61.9,0.6056,0.0847457627118644,0.23076923076923075,0.06161137440758294,0.031446540880503145,0.10480818828386337,1,0.8,0.0838465506270907,1.0125949371716745,Moderate,-0.12124651723686752,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-21 02:00:00,0.8,910.0,275.0,1.2,518.0,66.0,1130.0,59.0,936.0,404.0,5.7,70.3,0.6498,0.059322033898305086,0.16863905325443787,0.043331076506431955,0.01729559748427673,0.07424826210656434,2,0.8,0.05939860968525147,0.7982370481192339,Moderate,-0.21435788905244058,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-21 03:00:00,0.6,886.0,275.0,0.7,464.0,52.0,1273.0,47.5,919.0,357.0,4.5,79.2,0.6751,0.0423728813559322,0.1346153846153846,0.03385240352064997,0.009433962264150943,0.056715603893618495,3,0.8,0.0453724831148948,0.5928889648262174,Low,-0.20534808329301646,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-21 04:00:00,0.55,879.0,275.0,0.5,447.0,38.0,1317.0,36.0,910.0,348.0,4.0,81.5,0.6712,0.038135593220338986,0.10059171597633136,0.024373730534867973,0.006289308176100629,0.043939901229121656,4,0.8,0.03515192098329733,0.4953342245259258,Low,-0.09755474030029165,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-21 05:00:00,0.5,907.0,275.0,1.0,502.0,50.0,1129.0,49.0,947.0,399.0,3.9,81.5,0.6653,0.03389830508474576,0.1390532544378698,0.03249830737982397,0.014150943396226415,0.05588757065909246,5,0.8,0.04471005652727397,0.387829174421828,Low,-0.10750505010409778,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-21 06:00:00,0.6,949.0,275.0,2.1,589.0,77.0,987.0,63.0,1001.0,464.0,3.3,84.3,0.6617,0.0423728813559322,0.1804733727810651,0.05077860528097495,0.031446540880503145,0.0768141670983903,6,1.0,0.0768141670983903,0.3452937880361986,Low,-0.042535386385629426,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-21 07:00:00,1.2,1054.0,275.0,5.5,786.0,183.0,766.0,123.0,1129.0,699.0,4.2,80.9,0.6742,0.09322033898305083,0.35798816568047337,0.12254570074475286,0.08490566037735849,0.1650807003766935,7,1.3,0.21460491048970157,0.47605214789880945,Low,0.13075835986261086,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-21 08:00:00,2.2,1214.0,275.0,10.9,1010.0,256.0,609.0,164.0,1282.0,1006.0,5.1,75.0,0.6646,0.17796610169491525,0.47928994082840237,0.17197020988490183,0.169811320754717,0.250167132337744,8,1.3,0.32521727203906725,0.7418708102526252,Moderate,0.2658186623538158,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-21 09:00:00,2.9,1253.0,275.0,13.3,1095.0,355.0,566.0,218.0,1375.0,1206.0,4.6,77.6,0.6651,0.23728813559322032,0.6390532544378698,0.23899796885578875,0.20754716981132076,0.3322086804636449,9,1.3,0.4318712846027384,1.1283696117404687,High,0.38649880148784344,True,False,False,NO2,MODERATE: Short-term pollution spike,Short-term pollution spike mainly caused by NO2. Monitor air quality and avoid prolonged exposure.
2005-02-21 10:00:00,2.9,1197.0,275.0,9.6,964.0,491.0,614.0,254.0,1260.0,1122.0,3.8,84.3,0.6811,0.23728813559322032,0.7455621301775147,0.3310765064319567,0.14937106918238993,0.3702203136668119,10,1.3,0.4812864077668555,1.5745040985240268,Very High,0.44613448678355816,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2005-02-21 11:00:00,2.0,1156.0,275.0,7.0,859.0,387.0,684.0,210.0,1196.0,1069.0,6.2,77.4,0.7383,0.16101694915254236,0.6153846153846153,0.26066350710900477,0.10849056603773585,0.28901522857671486,11,1.0,0.28901522857671486,1.8188092705734678,Very High,0.2443051720494409,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-21 12:00:00,1.7,1132.0,275.0,6.6,837.0,384.0,694.0,208.0,1199.0,1062.0,7.7,67.6,0.7133,0.13559322033898302,0.6094674556213018,0.25863236289776576,0.10220125786163521,0.2781431723037888,12,1.0,0.2781431723037888,2.0201382757788666,Very High,0.20132900520539887,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-21 13:00:00,2.2,1207.0,275.0,9.3,950.0,368.0,623.0,204.0,1303.0,1162.0,8.1,64.8,0.7039,0.17796610169491525,0.5976331360946745,0.24779959377115776,0.1446540880503145,0.2936788305849955,13,1.0,0.2936788305849955,2.09921219587416,Very High,0.07907392009529346,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-21 14:00:00,1.8,1127.0,275.0,7.9,896.0,258.0,664.0,172.0,1227.0,1010.0,8.1,64.0,0.6942,0.1440677966101695,0.5029585798816567,0.17332430602572782,0.12264150943396226,0.2368193623466894,14,1.0,0.2368193623466894,2.0108142861817826,Very High,-0.08839790969237749,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-21 15:00:00,1.6,1112.0,275.0,6.9,851.0,231.0,694.0,157.0,1184.0,931.0,6.9,71.3,0.7118,0.1271186440677966,0.45857988165680474,0.15504400812457686,0.1069182389937107,0.21292521346442653,15,1.0,0.21292521346442653,1.7918682150434706,Very High,-0.218946071138312,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-21 16:00:00,1.9,1186.0,275.0,8.6,925.0,290.0,641.0,181.0,1272.0,1025.0,7.0,73.7,0.7425,0.15254237288135591,0.529585798816568,0.1949898442789438,0.13364779874213836,0.2536361823867124,16,1.0,0.2536361823867124,1.5642179896633275,Very High,-0.22765022538014312,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-21 17:00:00,2.2,1192.0,275.0,10.0,976.0,335.0,618.0,194.0,1290.0,1110.0,7.3,70.0,0.7195,0.17796610169491525,0.5680473372781064,0.22545700744752878,0.15566037735849056,0.28289799216158146,17,1.4,0.396057189026214,1.6712599501128267,Very High,0.10704196044949921,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-21 18:00:00,2.2,1177.0,275.0,8.8,931.0,293.0,656.0,193.0,1281.0,979.0,5.8,77.8,0.7223,0.17796610169491525,0.5650887573964497,0.19702098849018282,0.1367924528301887,0.27127575754617045,18,1.4,0.3797860605646386,1.7729028383736765,Very High,0.10164288826084977,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-21 19:00:00,4.9,1478.0,275.0,20.2,1301.0,526.0,469.0,252.0,1682.0,1409.0,5.4,80.9,0.7293,0.4067796610169492,0.7396449704142012,0.35477318889641163,0.3160377358490566,0.4588459853025493,19,1.4,0.642384379423569,2.12160838721225,Very High,0.3487055488385735,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-21 20:00:00,6.3,1486.0,275.0,19.7,1289.0,607.0,466.0,283.0,1633.0,1438.0,5.5,79.8,0.7261,0.5254237288135593,0.831360946745562,0.4096140825998646,0.3081761006289308,0.5295060961062106,20,1.4,0.7413085345486947,2.626097559414255,Very High,0.5044891722020051,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-21 21:00:00,2.7,1118.0,275.0,7.1,863.0,326.0,680.0,208.0,1194.0,1083.0,5.6,74.0,0.6808,0.22033898305084745,0.6094674556213018,0.21936357481381177,0.110062893081761,0.29532203114038486,21,1.4,0.4134508435965388,2.8266231895463676,Very High,0.20052563013211255,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-21 22:00:00,1.4,1019.0,275.0,4.4,730.0,188.0,811.0,143.0,1082.0,916.0,5.6,71.9,0.6604,0.11016949152542371,0.4171597633136095,0.12593094109681788,0.06761006289308177,0.1823455361388503,22,1.0,0.1823455361388503,2.7553325432985054,Very High,-0.07129064624786219,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-21 23:00:00,1.2,961.0,275.0,2.9,643.0,163.0,914.0,124.0,1046.0,825.0,6.4,70.7,0.6848,0.09322033898305083,0.3609467455621302,0.10900473933649288,0.0440251572327044,0.1542590043661119,23,1.0,0.1542590043661119,2.5135343586384034,Very High,-0.24179818466010206,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 00:00:00,0.8,931.0,275.0,2.1,591.0,102.0,1015.0,89.0,1015.0,704.0,6.3,70.1,0.6733,0.059322033898305086,0.25739644970414205,0.06770480704129993,0.031446540880503145,0.10536123253195265,0,0.8,0.08428898602556212,2.218037284099327,Very High,-0.29549707453907637,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 01:00:00,0.8,938.0,275.0,2.1,592.0,95.0,992.0,85.0,1032.0,668.0,4.4,80.5,0.6825,0.059322033898305086,0.2455621301775148,0.06296547054840892,0.031446540880503145,0.1012178185270731,1,0.8,0.08097425482165849,1.6566271594974162,Very High,-0.5614101246019108,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 02:00:00,0.7,888.0,275.0,1.1,511.0,71.0,1112.0,66.0,963.0,512.0,3.9,83.1,0.6787,0.05084745762711864,0.1893491124260355,0.046716316858496955,0.015723270440251576,0.07741524869731903,2,0.8,0.061932198957855226,0.9772508239065768,Moderate,-0.6793763355908394,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 03:00:00,0.4,844.0,275.0,0.6,454.0,58.5,1327.0,56.0,908.0,385.0,2.5,86.6,0.6407,0.025423728813559324,0.15976331360946744,0.03825321597833446,0.007861635220125786,0.05870357808504342,3,0.8,0.046962862468034744,0.6107628427780727,Low,-0.3664879811285041,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-22 04:00:00,0.4,851.0,275.0,0.5,440.0,46.0,1349.0,46.0,918.0,377.0,3.4,85.4,0.6736,0.025423728813559324,0.1301775147928994,0.02979011509817197,0.006289308176100629,0.048876887752055766,4,0.8,0.03910151020164462,0.4675188168408671,Low,-0.1432440259372056,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-22 05:00:00,0.5,905.0,275.0,1.0,503.0,62.0,1152.0,60.0,956.0,467.0,3.3,84.5,0.6608,0.03389830508474576,0.17159763313609466,0.04062288422477996,0.014150943396226415,0.06605480954488767,5,0.8,0.052843847635910136,0.3661036601106653,Low,-0.1014151567302018,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-22 06:00:00,0.9,987.0,275.0,2.6,628.0,170.0,929.0,117.0,1035.0,691.0,3.4,84.5,0.664,0.06779661016949153,0.34023668639053256,0.11374407582938388,0.039308176100628936,0.14169580882595234,6,1.0,0.14169580882595234,0.42351048291105553,Low,0.05740682280039022,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-22 07:00:00,1.5,1124.0,275.0,6.7,842.0,313.0,690.0,178.0,1180.0,981.0,3.4,84.5,0.6677,0.11864406779661016,0.5207100591715976,0.2105619498984428,0.10377358490566038,0.23916593958762522,7,1.3,0.3109157214639128,0.6534519495533098,Low,0.22994146664225423,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
